HLT,Sequence,Stream Name,Seed
HLT_CaloMET80_NotCleaned_v4,238,PhysicsHadronsTaus,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET90_NotCleaned_v4,239,DQM,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET90_NotCleaned_v4,239,PhysicsHadronsTaus,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET100_NotCleaned_v4,240,DQM,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET100_NotCleaned_v4,240,PhysicsHadronsTaus,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET110_NotCleaned_v4,241,DQM,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET110_NotCleaned_v4,241,PhysicsHadronsTaus,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET250_NotCleaned_v4,242,PhysicsHadronsTaus,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET250_NotCleaned_v4,242,DQM,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET70_HBHECleaned_v4,243,DQM,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET70_HBHECleaned_v4,243,PhysicsHadronsTaus,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET80_HBHECleaned_v4,244,DQM,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET80_HBHECleaned_v4,244,PhysicsHadronsTaus,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET90_HBHECleaned_v4,245,PhysicsHadronsTaus,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET90_HBHECleaned_v4,245,DQM,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET100_HBHECleaned_v4,246,PhysicsHadronsTaus,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET100_HBHECleaned_v4,246,DQM,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET250_HBHECleaned_v4,247,PhysicsHadronsTaus,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET250_HBHECleaned_v4,247,DQM,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET300_HBHECleaned_v4,248,PhysicsHadronsTaus,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET300_HBHECleaned_v4,248,DQM,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET350_HBHECleaned_v4,249,PhysicsHadronsTaus,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET350_HBHECleaned_v4,249,DQM,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_PFMET200_NotCleaned_v9,250,DQM,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_PFMET200_NotCleaned_v9,250,PhysicsHadronsTaus,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_PFMET200_HBHECleaned_v9,251,DQM,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_PFMET200_HBHECleaned_v9,251,PhysicsHadronsTaus,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_PFMET250_HBHECleaned_v9,252,DQM,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_PFMET250_HBHECleaned_v9,252,PhysicsHadronsTaus,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_PFMET300_HBHECleaned_v9,253,DQM,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_PFMET300_HBHECleaned_v9,253,PhysicsHadronsTaus,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_PFMET200_HBHE_BeamHaloCleaned_v9,254,DQM,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_PFMET200_HBHE_BeamHaloCleaned_v9,254,PhysicsHadronsTaus,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_PFMETTypeOne200_HBHE_BeamHaloCleaned_v9,255,DQM,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_PFMETTypeOne200_HBHE_BeamHaloCleaned_v9,255,PhysicsHadronsTaus,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF150
HLT_MET105_IsoTrk50_v9,256,DQM,L1_ETMHF90_HTT60er OR L1_ETMHF100 OR L1_ETMHF100_HTT60er OR L1_ETMHF110 OR L1_ETMHF110_HTT60er OR L1_ETMHF120 OR L1_ETMHF120_HTT60er OR L1_ETMHF150
HLT_MET105_IsoTrk50_v9,256,PhysicsHadronsTaus,L1_ETMHF90_HTT60er OR L1_ETMHF100 OR L1_ETMHF100_HTT60er OR L1_ETMHF110 OR L1_ETMHF110_HTT60er OR L1_ETMHF120 OR L1_ETMHF120_HTT60er OR L1_ETMHF150
HLT_MET120_IsoTrk50_v9,257,DQM,L1_ETMHF90_HTT60er OR L1_ETMHF100 OR L1_ETMHF100_HTT60er OR L1_ETMHF110 OR L1_ETMHF110_HTT60er OR L1_ETMHF120 OR L1_ETMHF120_HTT60er OR L1_ETMHF150
HLT_MET120_IsoTrk50_v9,257,PhysicsHadronsTaus,L1_ETMHF90_HTT60er OR L1_ETMHF100 OR L1_ETMHF100_HTT60er OR L1_ETMHF110 OR L1_ETMHF110_HTT60er OR L1_ETMHF120 OR L1_ETMHF120_HTT60er OR L1_ETMHF150
HLT_SingleJet30_Mu12_SinglePFJet40_v11,258,DQM,L1_Mu3_Jet16er2p5_dR_Max0p4
HLT_SingleJet30_Mu12_SinglePFJet40_v11,258,PhysicsHadronsTaus,L1_Mu3_Jet16er2p5_dR_Max0p4
HLT_Mu12_DoublePFJets40_CaloBTagDeepCSV_p71_v2,259,PhysicsHadronsTaus,L1_Mu3_Jet16er2p5_dR_Max0p4
HLT_Mu12_DoublePFJets40_CaloBTagDeepCSV_p71_v2,259,DQM,L1_Mu3_Jet16er2p5_dR_Max0p4
HLT_Mu12_DoublePFJets100_CaloBTagDeepCSV_p71_v2,260,PhysicsHadronsTaus,L1_Mu3_Jet60er2p5_dR_Max0p4
HLT_Mu12_DoublePFJets100_CaloBTagDeepCSV_p71_v2,260,DQM,L1_Mu3_Jet60er2p5_dR_Max0p4
HLT_Mu12_DoublePFJets200_CaloBTagDeepCSV_p71_v2,261,DQM,L1_Mu3_Jet120er2p5_dR_Max0p4
HLT_Mu12_DoublePFJets200_CaloBTagDeepCSV_p71_v2,261,PhysicsHadronsTaus,L1_Mu3_Jet120er2p5_dR_Max0p4
HLT_Mu12_DoublePFJets350_CaloBTagDeepCSV_p71_v2,262,DQM,L1_Mu3_Jet120er2p5_dR_Max0p4
HLT_Mu12_DoublePFJets350_CaloBTagDeepCSV_p71_v2,262,PhysicsHadronsTaus,L1_Mu3_Jet120er2p5_dR_Max0p4
HLT_Mu12_DoublePFJets40MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v2,263,PhysicsHadronsTaus,L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6
HLT_Mu12_DoublePFJets40MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v2,263,DQM,L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6
HLT_Mu12_DoublePFJets54MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v2,264,PhysicsHadronsTaus,L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6
HLT_Mu12_DoublePFJets54MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v2,264,DQM,L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6
HLT_Mu12_DoublePFJets62MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v2,265,DQM,L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6
HLT_Mu12_DoublePFJets62MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v2,265,PhysicsHadronsTaus,L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6
HLT_DoublePFJets40_CaloBTagDeepCSV_p71_v2,266,DQM,L1_DoubleJet40er2p5
HLT_DoublePFJets40_CaloBTagDeepCSV_p71_v2,266,PhysicsHadronsTaus,L1_DoubleJet40er2p5
HLT_DoublePFJets100_CaloBTagDeepCSV_p71_v2,267,DQM,L1_DoubleJet100er2p5
HLT_DoublePFJets100_CaloBTagDeepCSV_p71_v2,267,PhysicsHadronsTaus,L1_DoubleJet100er2p5
HLT_DoublePFJets200_CaloBTagDeepCSV_p71_v2,268,DQM,L1_DoubleJet120er2p5
HLT_DoublePFJets200_CaloBTagDeepCSV_p71_v2,268,PhysicsHadronsTaus,L1_DoubleJet120er2p5
HLT_DoublePFJets350_CaloBTagDeepCSV_p71_v2,269,PhysicsHadronsTaus,L1_DoubleJet120er2p5
HLT_DoublePFJets350_CaloBTagDeepCSV_p71_v2,269,DQM,L1_DoubleJet120er2p5
HLT_DoublePFJets116MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v2,270,PhysicsHadronsTaus,L1_DoubleJet112er2p3_dEta_Max1p6
HLT_DoublePFJets116MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v2,270,DQM,L1_DoubleJet112er2p3_dEta_Max1p6
HLT_DoublePFJets128MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v2,271,DQM,L1_DoubleJet112er2p3_dEta_Max1p6
HLT_DoublePFJets128MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v2,271,PhysicsHadronsTaus,L1_DoubleJet112er2p3_dEta_Max1p6
HLT_Photon300_NoHE_v12,272,PhysicsEGamma,L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50
HLT_Photon300_NoHE_v12,272,DQM,L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50
HLT_Mu8_TrkIsoVVL_v12,273,DQM,L1_SingleMu3 OR L1_SingleMu5 OR L1_SingleMu7
HLT_Mu8_TrkIsoVVL_v12,273,PhysicsMuons,L1_SingleMu3 OR L1_SingleMu5 OR L1_SingleMu7
HLT_Mu8_DiEle12_CaloIdL_TrackIdL_DZ_v18,274,DQM,L1_Mu6_DoubleEG10er2p5 OR L1_Mu6_DoubleEG17er2p5
HLT_Mu8_DiEle12_CaloIdL_TrackIdL_DZ_v18,274,PhysicsMuons,L1_Mu6_DoubleEG10er2p5 OR L1_Mu6_DoubleEG17er2p5
HLT_Mu8_DiEle12_CaloIdL_TrackIdL_v18,275,DQM,L1_Mu6_DoubleEG10er2p5 OR L1_Mu6_DoubleEG17er2p5
HLT_Mu8_DiEle12_CaloIdL_TrackIdL_v18,275,PhysicsMuons,L1_Mu6_DoubleEG10er2p5 OR L1_Mu6_DoubleEG17er2p5
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_DZ_v19,276,PhysicsMuons,L1_Mu6_HTT240er OR L1_Mu6_HTT250er
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_DZ_v19,276,DQM,L1_Mu6_HTT240er OR L1_Mu6_HTT250er
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_v19,277,PhysicsMuons,L1_Mu6_HTT240er OR L1_Mu6_HTT250er
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_v19,277,DQM,L1_Mu6_HTT240er OR L1_Mu6_HTT250er
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v13,278,PhysicsMuons,L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v13,278,DQM,L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFDiJet30_v1,279,DQM,L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFDiJet30_v1,279,PhysicsMuons,L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_CaloDiJet30_v1,280,PhysicsMuons,L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_CaloDiJet30_v1,280,DQM,L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFDiJet30_PFBtagDeepCSV_1p5_v1,281,PhysicsMuons,L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFDiJet30_PFBtagDeepCSV_1p5_v1,281,DQM,L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_CaloDiJet30_CaloBtagDeepCSV_1p5_v1,282,DQM,L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_CaloDiJet30_CaloBtagDeepCSV_1p5_v1,282,PhysicsMuons,L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v11,283,DQM,L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v11,283,PhysicsMuons,L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu17_TrkIsoVVL_v13,284,PhysicsMuons,L1_SingleMu15_DQ
HLT_Mu17_TrkIsoVVL_v13,284,DQM,L1_SingleMu15_DQ
HLT_Mu19_TrkIsoVVL_v4,285,PhysicsMuons,L1_SingleMu15_DQ
HLT_Mu19_TrkIsoVVL_v4,285,DQM,L1_SingleMu15_DQ
HLT_BTagMu_AK4DiJet20_Mu5_v13,286,PhysicsHadronsTaus,L1_Mu3_Jet16er2p5_dR_Max0p4
HLT_BTagMu_AK4DiJet20_Mu5_v13,286,DQM,L1_Mu3_Jet16er2p5_dR_Max0p4
HLT_BTagMu_AK4DiJet40_Mu5_v13,287,DQM,L1_Mu3_Jet35er2p5_dR_Max0p4
HLT_BTagMu_AK4DiJet40_Mu5_v13,287,PhysicsHadronsTaus,L1_Mu3_Jet35er2p5_dR_Max0p4
HLT_BTagMu_AK4DiJet70_Mu5_v13,288,DQM,L1_Mu3_Jet60er2p5_dR_Max0p4
HLT_BTagMu_AK4DiJet70_Mu5_v13,288,PhysicsHadronsTaus,L1_Mu3_Jet60er2p5_dR_Max0p4
HLT_BTagMu_AK4DiJet110_Mu5_v13,289,PhysicsHadronsTaus,L1_Mu3_Jet80er2p5_dR_Max0p4
HLT_BTagMu_AK4DiJet110_Mu5_v13,289,DQM,L1_Mu3_Jet80er2p5_dR_Max0p4
HLT_BTagMu_AK4DiJet170_Mu5_v12,290,PhysicsHadronsTaus,L1_Mu3_Jet120er2p5_dR_Max0p4
HLT_BTagMu_AK4DiJet170_Mu5_v12,290,DQM,L1_Mu3_Jet120er2p5_dR_Max0p4
HLT_BTagMu_AK4Jet300_Mu5_v12,291,DQM,L1_SingleJet200
HLT_BTagMu_AK4Jet300_Mu5_v12,291,PhysicsHadronsTaus,L1_SingleJet200
HLT_BTagMu_AK8DiJet170_Mu5_v9,292,DQM,L1_Mu3_Jet120er2p5_dR_Max0p8
HLT_BTagMu_AK8DiJet170_Mu5_v9,292,PhysicsHadronsTaus,L1_Mu3_Jet120er2p5_dR_Max0p8
HLT_BTagMu_AK8Jet170_DoubleMu5_v2,293,DQM,L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8
HLT_BTagMu_AK8Jet170_DoubleMu5_v2,293,PhysicsHadronsTaus,L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8
HLT_BTagMu_AK8Jet300_Mu5_v12,294,PhysicsHadronsTaus,L1_SingleJet200
HLT_BTagMu_AK8Jet300_Mu5_v12,294,DQM,L1_SingleJet200
HLT_Ele15_Ele8_CaloIdL_TrackIdL_IsoVL_v3,295,DQM,L1_SingleEG10er2p5 OR L1_SingleEG15er2p5
HLT_Ele15_Ele8_CaloIdL_TrackIdL_IsoVL_v3,295,PhysicsEGamma,L1_SingleEG10er2p5 OR L1_SingleEG15er2p5
HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v19,296,DQM,L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5 OR L1_DoubleEG_LooseIso22_12_er2p5
HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v19,296,Express,L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5 OR L1_DoubleEG_LooseIso22_12_er2p5
HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v19,296,HLTMonitor,L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5 OR L1_DoubleEG_LooseIso22_12_er2p5
HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v19,296,PhysicsEGamma,L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5 OR L1_DoubleEG_LooseIso22_12_er2p5
HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_v19,297,DQM,L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5 OR L1_DoubleEG_LooseIso22_12_er2p5
HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_v19,297,PhysicsEGamma,L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5 OR L1_DoubleEG_LooseIso22_12_er2p5
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v15,298,DQM,L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v15,298,PhysicsMuons,L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v15,298,HLTMonitor,L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7,299,PhysicsMuons,L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v7,299,DQM,L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,300,DQM,L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,300,PhysicsMuons,L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v15,301,DQM,L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
